N,P,K,temperature,humidity,pH,rainfall,label
108,79,56,24.67285,85.02363,7.145256,79.91136,brinjal
119,57,94,25.8249,88.37171,6.57772,82.70347,brinjal
145,54,63,22.62826,88.13365,7.371452,93.53696,brinjal
108,52,99,29.0876,85.1259,7.316345,82.28446,brinjal
135,74,67,25.51119,90.88509,6.722958,96.99315,brinjal
110,62,57,28.41858,90.58589,7.416106,72.67127,brinjal
117,52,57,26.34974,91.41854,7.241095,86.04991,brinjal
125,77,80,20.5715,87.27173,6.829094,95.62168,brinjal
116,60,93,21.62876,86.41383,7.330447,83.45674,brinjal
134,74,60,21.05377,91.42053,7.108038,77.41159,brinjal
106,53,76,28.3053,86.97521,6.565867,78.96044,brinjal
108,72,76,24.39586,86.94839,7.44439,80.70165,brinjal
150,52,65,23.63697,90.19877,6.892337,99.31223,brinjal
105,79,74,27.07259,90.50122,6.725688,80.78906,brinjal
134,54,90,23.33329,90.10584,7.0362,81.90132,brinjal
132,77,63,23.87731,87.30353,6.994588,78.1941,brinjal
107,52,54,25.47421,89.67749,7.14919,71.73625,brinjal
103,72,69,26.60574,90.15336,7.122963,87.79766,brinjal
138,77,95,28.28505,88.88938,6.922317,94.24123,brinjal
116,77,57,29.36011,89.27997,6.812124,93.00557,brinjal
143,53,83,24.95879,89.64648,7.188464,73.59973,brinjal
142,58,75,20.73672,85.83713,6.784849,71.81367,brinjal
145,63,94,28.7516,88.60637,6.614233,94.6996,brinjal
144,80,73,27.9595,86.78403,7.165208,81.20073,brinjal
144,65,98,28.34537,86.81116,6.989737,96.76325,brinjal
142,79,88,22.48412,88.56491,7.367781,95.89889,brinjal
144,78,54,25.48726,90.73417,6.862299,91.99064,brinjal
107,70,90,25.71316,90.02399,6.951128,97.5591,brinjal
107,78,61,27.72666,85.8495,7.135736,83.01246,brinjal
129,53,81,27.91621,89.32325,6.848638,90.57189,brinjal
102,59,87,24.60288,90.7188,6.661085,70.21317,brinjal
147,68,81,23.64137,87.09128,6.840214,96.9696,brinjal
142,61,63,21.57884,85.88876,7.469236,95.84331,brinjal
109,75,100,24.03769,88.94636,6.676696,71.06405,brinjal
139,69,62,29.09997,85.31315,7.114059,83.58237,brinjal
145,72,53,21.563,90.51868,7.090916,72.55599,brinjal
148,74,58,29.29887,85.23876,6.724947,94.45133,brinjal
118,66,88,28.65955,91.20372,7.362514,88.57644,brinjal
130,64,88,25.71482,88.18486,6.5024,83.98928,brinjal
145,61,85,29.01301,89.42005,6.537749,76.1934,brinjal
134,72,60,21.0254,90.25691,7.26437,70.78243,brinjal
107,65,57,28.16066,90.93618,7.05322,80.21074,brinjal
124,75,86,28.40272,91.58171,7.48008,78.35915,brinjal
148,55,65,25.65037,87.15534,7.438627,72.90419,brinjal
129,69,53,21.29584,87.62666,7.278748,71.47743,brinjal
126,70,77,29.43752,91.98469,7.123595,78.05579,brinjal
142,53,100,22.73345,91.83085,6.620851,90.03395,brinjal
126,56,88,28.20898,87.85542,6.876988,95.62212,brinjal
143,51,100,26.42135,90.77759,6.943936,73.38666,brinjal
141,80,95,21.33592,89.90683,7.307051,77.32816,brinjal
132,58,62,26.33627,88.22871,7.493287,88.67078,brinjal
150,72,87,26.17472,86.15417,7.138997,81.70479,brinjal
102,79,94,23.97045,88.4683,7.01159,81.77227,brinjal
136,72,52,25.70594,91.88551,7.253903,74.02243,brinjal
148,61,90,24.31078,90.59708,6.836619,71.69179,brinjal
110,70,55,20.59722,89.36739,6.595797,72.60242,brinjal
141,76,96,20.76659,91.07918,6.828891,73.25534,brinjal
117,65,64,22.11418,85.4411,7.435077,92.4558,brinjal
124,57,53,26.1573,89.35645,7.114325,74.04932,brinjal
145,61,73,20.83341,89.00398,7.036963,99.06413,brinjal
111,68,82,27.9513,88.66229,6.953657,98.43328,brinjal
118,51,61,20.62836,90.97684,6.731796,77.80523,brinjal
140,75,70,26.0437,90.35294,7.306081,95.74084,brinjal
126,71,72,24.89234,88.68721,6.871379,70.02922,brinjal
136,70,103,25.33769,77.32775,6.016353,110.7162,tomato
128,96,187,21.41272,79.29217,6.38857,114.6714,tomato
155,60,166,22.70455,68.22918,6.293126,123.8245,tomato
128,93,124,21.20759,78.69747,6.034162,105.9412,tomato
178,56,144,23.34606,72.21412,6.192973,97.39024,tomato
169,73,192,22.60071,72.7417,6.061451,116.8912,tomato
110,56,197,27.7591,78.68195,6.958401,116.4825,tomato
138,77,112,26.47199,77.61331,6.531065,105.0204,tomato
155,88,193,24.75707,83.44031,6.083641,113.1747,tomato
101,64,106,23.31189,73.55417,6.688157,88.48887,tomato
146,92,126,22.83972,73.97258,6.368143,79.2513,tomato
119,87,153,27.92856,77.13011,6.205294,97.20532,tomato
139,74,193,22.77984,69.64928,6.883946,116.8439,tomato
200,74,106,21.58501,77.69565,6.648762,96.84437,tomato
158,52,155,24.02205,72.40806,6.105504,107.6228,tomato
114,54,190,21.36395,66.47154,6.885284,90.51948,tomato
195,61,174,25.74188,83.07088,6.957977,83.06719,tomato
183,82,130,26.94545,75.74839,6.553207,125.2578,tomato
177,59,173,26.7628,65.80766,6.056351,122.5224,tomato
156,79,178,26.50249,83.31695,6.601974,95.25855,tomato
154,65,131,27.59746,77.13131,6.917908,107.3525,tomato
117,58,150,24.9953,73.02117,6.175917,112.5118,tomato
177,88,151,21.30235,71.45762,6.880564,98.3421,tomato
140,96,142,24.83482,77.00246,6.201847,128.9377,tomato
154,66,150,23.20613,71.71078,6.236107,123.6823,tomato
150,65,166,25.88889,83.4704,6.741512,94.72567,tomato
113,89,179,24.20125,65.95451,6.706521,109.7019,tomato
158,65,160,23.01043,83.59642,6.083493,77.68879,tomato
135,96,119,21.10601,84.76228,6.113438,89.74382,tomato
199,60,140,21.38168,77.60924,6.659243,119.369,tomato
190,50,145,21.6831,83.03957,6.563598,118.8105,tomato
134,78,143,22.65551,72.27658,6.825265,93.71727,tomato
197,52,172,22.80295,80.79696,6.37112,88.7897,tomato
113,98,169,21.36758,82.83387,6.092825,118.3372,tomato
159,60,186,27.44755,71.43098,6.859844,127.0497,tomato
163,69,135,26.28369,70.77012,6.058577,112.4263,tomato
197,99,133,26.94079,82.07807,6.400936,92.54347,tomato
149,88,200,26.32755,78.09369,6.79202,87.96279,tomato
126,96,153,26.01395,77.31676,6.280591,91.67522,tomato
103,100,143,25.53047,70.33925,6.198774,96.0396,tomato
125,59,194,25.18633,73.74587,6.319368,86.72407,tomato
167,96,175,25.3386,67.28318,6.999318,129.3221,tomato
171,79,167,24.30922,65.33554,6.053716,98.82238,tomato
134,75,139,22.79442,77.10947,6.534258,80.47853,tomato
116,65,100,27.87393,74.65464,6.448373,109.0592,tomato
191,79,114,24.54961,78.51331,6.52745,124.3727,tomato
190,76,164,26.97157,82.82463,6.214081,76.24907,tomato
158,55,117,21.11988,74.29348,6.624111,112.3933,tomato
110,95,105,25.14893,65.98023,6.058554,111.6806,tomato
137,90,162,24.96938,84.99607,6.893384,89.60349,tomato
146,81,167,22.13314,65.90933,6.2955,122.9857,tomato
145,81,157,26.03926,68.18315,6.982445,122.8056,tomato
182,83,113,22.86141,76.14136,6.689016,83.92216,tomato
197,55,194,24.60089,82.55993,6.575943,78.83206,tomato
170,93,115,27.89368,81.46535,6.075242,124.9301,tomato
145,72,141,23.46698,67.75661,6.061306,100.5234,tomato
176,84,126,23.95142,68.92643,6.310523,114.2428,tomato
110,92,130,21.6649,77.84319,6.073042,106.9199,tomato
191,57,123,21.68397,65.4832,6.83554,78.96502,tomato
173,58,136,23.35334,84.62093,6.717207,121.9185,tomato
166,92,168,24.56253,70.47693,6.023615,119.7481,tomato
142,91,127,26.17278,84.53646,6.820911,121.1351,tomato
163,90,138,21.85535,76.81013,6.161111,85.61359,tomato
152,72,184,25.12734,77.1038,6.981821,110.5296,tomato
198,89,171,24.93327,73.04493,6.067233,116.755,tomato
137,87,165,26.28621,69.48379,6.206401,119.7988,tomato
128,53,123,27.61733,78.13529,6.844295,81.49133,tomato
131,68,176,26.06085,75.82271,6.185394,78.7662,tomato
156,91,157,22.78708,81.89361,6.409731,83.03819,tomato
138,62,149,21.65184,75.26635,6.725089,100.0847,tomato
109,69,130,27.2834,75.95835,6.635754,83.18458,tomato
173,72,107,23.88305,65.76938,6.481297,120.6245,tomato
161,54,181,25.33208,71.18597,6.930567,79.27015,tomato
131,77,135,26.33843,75.95114,6.929327,76.61914,tomato
165,96,141,23.39383,80.45175,6.555373,105.4166,tomato
174,50,192,23.52695,69.69074,6.956425,117.8024,tomato
141,99,182,21.56996,81.77091,6.988345,124.5974,tomato
185,69,110,27.81508,83.61677,6.698632,80.39751,tomato
191,73,150,25.60869,84.97879,6.13549,94.47796,tomato
193,85,112,26.11435,81.25394,6.695128,123.0576,tomato
198,83,133,27.20525,68.06088,6.868691,128.1545,tomato
157,75,175,25.05077,80.61172,6.511292,110.6497,tomato
193,91,115,21.12512,78.75771,6.101647,81.76184,tomato
176,76,181,22.41622,72.95856,6.989364,87.43488,tomato
129,50,120,26.133,74.4955,6.942184,90.83698,tomato
107,60,195,27.91027,76.48079,6.471485,87.74232,tomato
117,98,103,23.71821,73.15585,6.484618,108.9387,tomato
106,68,126,22.92392,69.16373,6.354615,111.6263,tomato
166,53,181,25.16175,73.20895,6.415611,80.77919,tomato
155,78,154,25.93641,84.65792,6.609529,95.48844,tomato
125,60,144,23.7321,65.15444,6.797522,85.50189,tomato
182,72,138,21.76287,70.21852,6.004242,100.1211,tomato
105,59,149,23.00976,78.43142,6.9718,104.913,tomato
119,67,165,26.17402,74.9207,6.540133,78.30619,tomato
184,55,171,25.83831,66.64296,6.196821,107.7564,tomato
134,77,155,24.695,66.92262,6.019748,103.7417,tomato
193,100,138,23.10587,70.50606,6.697109,126.8715,tomato
109,70,193,22.75396,72.88205,6.575442,129.9413,tomato
110,77,102,27.94661,79.78088,6.185498,104.5976,tomato
157,91,176,22.59608,83.57983,6.029336,127.4433,tomato
161,87,124,22.32724,82.06021,6.941031,82.81733,tomato
138,72,156,25.12542,82.07856,6.02446,118.5754,tomato
137,87,137,27.42965,78.48112,6.600465,118.7313,tomato
137,94,159,26.63401,81.06125,6.772673,91.93516,tomato
110,79,165,27.59709,80.0663,6.992386,123.8067,tomato
131,89,124,24.82117,76.33658,6.931911,94.72506,tomato
182,62,174,25.00978,83.33717,6.186937,95.57641,tomato
110,100,186,22.15367,74.34459,6.102659,91.99399,tomato
106,53,191,27.71771,75.03734,6.999682,81.31568,tomato
107,81,144,25.50179,66.62794,6.478906,101.6709,tomato
122,94,186,26.15985,74.19489,6.931573,86.96979,tomato
101,82,181,27.95601,80.0499,6.487989,129.2344,tomato
166,66,172,26.70133,78.56615,6.807728,81.63195,tomato
175,90,199,27.37154,75.00021,6.793105,105.6354,tomato
195,93,100,24.02839,72.09358,6.939458,87.15015,tomato
181,58,189,23.66993,71.79102,6.482128,99.70988,tomato
101,98,134,22.15953,77.88899,6.114932,126.6924,tomato
105,76,146,22.67026,73.77484,6.920691,119.9697,tomato
135,58,174,22.83418,82.21627,6.497882,103.1719,tomato
157,60,128,22.01567,83.04425,6.650878,99.21189,tomato
123,53,193,22.1144,82.87176,6.416435,117.3647,tomato
165,92,147,26.02106,71.53058,6.125288,103.831,tomato
164,95,124,25.10929,79.08515,6.426608,110.3324,tomato
171,89,164,27.37503,70.99274,6.388367,116.1817,tomato
112,84,106,25.16517,70.61622,6.70512,95.05967,tomato
112,96,125,23.16352,83.26725,6.387921,125.921,tomato
133,75,151,21.08542,72.2647,6.817691,110.5857,tomato
130,70,182,22.94988,65.95117,6.219291,93.89126,tomato
184,82,110,21.43737,71.53455,6.780734,118.1636,tomato
128,77,181,25.84937,72.112,6.272433,88.82443,tomato
163,73,190,22.08575,67.74264,6.971285,94.43265,tomato
153,87,137,27.74391,83.29191,6.964301,91.70421,tomato
134,61,111,24.95024,72.61872,6.908845,111.5451,tomato
200,90,167,21.82715,73.34623,6.012119,76.77608,tomato
188,81,176,24.09016,80.6483,6.97828,101.6314,tomato
186,100,121,22.61697,79.27757,6.563705,92.25997,tomato
177,90,127,25.48173,71.13637,6.928678,91.22319,tomato
150,72,141,25.98046,75.20353,6.602414,101.7634,tomato
112,63,181,21.13747,75.32889,6.253746,85.28516,tomato
118,58,137,23.95739,69.04521,6.878939,112.2602,tomato
148,82,135,25.77,79.28129,6.965952,88.60048,tomato
185,70,145,21.82381,69.70753,6.444668,125.2835,tomato
185,77,177,27.53562,72.28065,6.261714,101.5991,tomato
144,85,190,27.80767,78.8232,6.155236,126.0201,tomato
143,90,124,21.22551,65.99893,6.183884,91.46438,tomato
180,76,111,25.71426,66.44507,6.255351,90.83179,tomato
135,85,192,23.02243,77.63846,6.149851,95.76442,tomato
117,96,135,22.64183,81.32373,6.184869,76.46307,tomato
160,100,106,23.72174,72.79762,6.214808,114.7815,tomato
200,70,153,27.84201,73.41799,6.824975,83.30267,tomato
187,51,130,25.00352,76.06351,6.695117,127.1467,tomato
150,75,103,24.49924,70.52934,6.83217,127.0591,tomato
132,73,173,23.48763,65.37747,6.624279,109.7627,tomato
195,69,145,24.96472,65.67992,6.482166,103.9145,tomato
105,67,171,23.61137,74.09442,6.910265,76.26279,tomato
173,62,163,26.13655,75.56521,6.418445,78.43901,tomato
185,91,142,22.67494,66.03239,6.812192,123.3075,tomato
128,77,154,21.62733,82.26119,6.333933,98.12705,tomato
118,96,154,24.62574,70.81502,6.219841,127.7503,tomato
155,60,195,22.03943,69.64626,6.766788,87.97535,tomato
111,51,118,24.26712,66.58174,6.281883,93.04516,tomato
101,98,165,27.5604,69.11874,6.712396,89.02194,tomato
107,72,163,24.45803,78.46384,6.660708,81.43244,tomato
158,99,126,24.57185,73.27293,6.168123,96.96212,tomato
111,54,174,26.95672,71.65957,6.798498,90.29404,tomato
158,94,123,25.81431,84.14959,6.784458,94.36291,tomato
154,92,136,26.88011,78.49553,6.980023,98.76565,tomato
104,57,130,23.39314,68.7549,6.36685,123.742,tomato
161,74,169,26.42445,83.52525,6.886674,118.3459,tomato
117,99,183,27.89729,76.74783,6.621176,101.4158,tomato
129,99,200,22.04629,84.99843,6.322088,114.7653,tomato
146,58,134,26.914,72.34327,6.305999,97.46321,tomato
116,57,182,26.5781,83.84633,6.722028,107.4913,tomato
140,88,150,27.38949,65.80357,6.436874,104.9336,tomato
164,62,108,26.77785,81.94294,6.587416,85.72298,tomato
148,98,193,25.97144,72.80479,6.00394,81.74834,tomato
160,97,164,23.74414,69.13996,6.790501,103.6995,tomato
129,82,141,22.42399,68.6214,6.260384,89.23276,tomato
128,94,105,27.84319,75.01642,6.897584,78.89645,tomato
197,73,187,25.41912,75.23549,6.781938,105.6707,tomato
171,84,127,25.73742,74.15237,6.764372,97.11902,tomato
177,86,147,24.66451,65.03709,6.633158,120.9831,tomato
113,91,122,24.68082,84.07658,6.762365,86.19032,tomato
164,50,180,22.86657,68.9746,6.157814,104.9332,tomato
100,55,195,27.42681,65.85952,6.929479,109.9665,tomato
172,55,156,26.58342,73.93927,6.523772,120.6894,tomato
197,95,175,22.71081,70.8063,6.241535,123.9831,tomato
130,83,171,27.9132,68.56513,6.92555,123.5088,tomato
104,55,138,22.37577,74.26885,6.47068,102.0346,tomato
182,80,129,26.50887,75.21307,6.057155,117.0242,tomato
200,74,156,21.71871,70.9803,6.824339,78.76271,tomato
127,74,131,25.75237,67.89761,6.454282,98.97923,tomato
100,76,130,26.95519,69.70675,6.242122,83.53622,tomato
139,87,144,25.95137,78.62879,6.364342,90.03865,tomato
193,92,167,24.8,66.61363,6.727293,97.5734,tomato
163,54,121,22.29379,81.90615,6.398614,95.3252,tomato
156,98,126,27.47464,80.85484,6.065895,117.4727,tomato
188,77,137,21.11895,75.25591,6.092731,87.47838,tomato
193,63,159,25.37693,83.42558,6.878223,86.69104,tomato
171,66,111,22.80571,79.8786,6.28929,123.2724,tomato
102,85,146,26.67295,70.86213,6.782721,102.6279,tomato
197,99,113,27.84604,75.15802,6.726964,112.967,tomato
156,98,193,23.46291,80.72457,6.167264,91.67123,tomato
139,63,108,22.84152,69.66321,6.890253,92.69151,tomato
110,84,155,23.77001,70.70197,6.018058,115.5041,tomato
139,53,143,26.48731,74.30353,6.564426,122.0197,tomato
140,94,155,22.30066,78.23663,6.514868,85.74047,tomato
110,73,166,22.42563,71.97189,6.82502,99.7296,tomato
161,95,200,27.79735,74.57304,6.925438,114.1244,tomato
164,86,128,21.84383,72.647,6.034787,113.0957,tomato
107,85,113,25.26661,65.53147,6.276636,78.37262,tomato
156,80,109,27.78485,77.78229,6.444413,85.45548,tomato
107,61,156,27.27157,79.49568,6.120365,100.6468,tomato
158,54,132,25.19796,77.04177,6.604672,107.5677,tomato
146,88,187,21.775,84.44106,6.800804,112.0448,tomato
141,99,108,22.62743,77.20566,6.378063,96.83686,tomato
179,80,129,21.63444,76.82363,6.235951,103.7,tomato
111,81,177,27.45707,76.08126,6.047756,127.185,tomato
180,55,146,23.68088,66.33772,6.855537,129.4677,tomato
104,71,116,21.01388,71.84299,6.815891,97.08868,tomato
143,94,121,22.9846,69.42867,6.275895,97.69573,tomato
120,88,195,27.16464,67.93224,6.449525,108.6936,tomato
139,66,141,26.70179,65.2707,6.16128,80.42292,tomato
144,56,172,26.38886,82.47803,6.328017,124.7586,tomato
129,86,138,25.60155,69.25688,6.946986,80.57819,tomato
170,61,135,25.60527,84.12786,6.751818,111.3076,tomato
200,77,115,27.82975,82.6436,6.527659,114.8296,tomato
166,98,138,24.16647,70.62307,6.185179,105.9126,tomato
103,76,144,27.07994,69.7359,6.119171,123.2165,tomato
108,50,198,23.87,75.09729,6.410806,82.57526,tomato
131,73,144,25.92581,69.30478,6.515101,120.6914,tomato
132,78,174,26.23693,73.20424,6.330482,93.42363,tomato
183,60,108,21.38371,74.10244,6.551829,104.4064,tomato
119,63,165,21.83192,74.92586,6.857465,129.4253,tomato
188,68,126,24.19887,76.9556,6.536041,120.6955,tomato
145,62,193,26.71501,77.79397,6.42004,118.9546,tomato
113,65,175,24.08968,84.6342,6.693281,81.00714,tomato
196,95,129,26.92877,80.83131,6.085672,94.39168,tomato
152,84,145,21.58342,71.417,6.289069,121.5661,tomato
158,89,110,26.41606,79.46238,6.423378,126.502,tomato
100,90,162,27.6641,83.5428,6.909395,96.91316,tomato
144,60,110,23.7786,71.92961,6.754351,83.65722,tomato
182,83,164,25.42129,74.41385,6.462276,85.46734,tomato
105,100,198,24.49028,78.06746,6.579521,83.44893,tomato
134,80,175,21.60471,80.24017,6.622463,126.8747,tomato
170,56,193,26.56169,74.21753,6.843553,99.00663,tomato
192,90,168,26.30666,70.75906,6.794561,117.4131,tomato
139,100,166,21.44304,80.81009,6.235632,100.3117,tomato
195,51,149,26.82254,74.60651,6.166261,108.7158,tomato
192,81,125,21.62453,66.87769,6.763834,79.82058,tomato
183,74,103,25.63895,76.27783,6.746064,101.4163,tomato
179,99,121,25.18061,71.13766,6.765458,93.4679,tomato
180,86,106,22.39972,78.91489,6.026968,109.4647,tomato
181,77,111,25.06018,81.12791,6.378077,106.429,tomato
199,69,128,27.40485,77.4761,6.320288,128.882,tomato
168,66,133,26.89254,67.96923,6.194682,121.1637,tomato
120,54,134,21.44343,73.64755,6.228031,92.45781,tomato
143,57,133,27.4765,71.39996,6.156342,86.45309,tomato
175,62,158,21.43925,76.38719,6.376532,104.9833,tomato
130,84,159,24.17512,65.79144,6.825912,115.9532,tomato
115,54,162,26.70023,81.21039,6.844512,125.2458,tomato
122,100,109,25.44721,81.24068,6.582552,89.24522,tomato
158,71,111,21.90466,70.39392,6.375348,104.1779,tomato
187,79,192,22.62972,67.66909,6.165132,77.2223,tomato
200,83,199,22.45064,72.11979,6.696765,126.7958,tomato
132,68,200,25.90031,76.12971,6.404531,91.07746,tomato
174,92,183,22.50589,80.79099,6.691154,124.6581,tomato
140,98,182,27.04721,66.83102,6.7733,127.1177,tomato
129,64,186,24.93012,67.29861,6.163494,125.5644,tomato
177,58,183,21.57907,83.01857,6.181313,127.0012,tomato
173,91,181,27.95111,68.21758,6.783307,112.5454,tomato
130,100,118,26.60399,76.70983,6.1883,86.7166,tomato
197,67,147,23.14287,66.09018,6.634487,123.1685,tomato
152,82,190,23.99684,82.85731,6.53311,88.37555,tomato
142,69,142,25.07035,71.53026,6.546799,119.2398,tomato
173,98,130,24.08499,67.48381,6.889133,116.9915,tomato
103,91,193,24.48429,80.18123,6.425976,84.93109,tomato
149,66,107,24.73416,76.42525,6.211315,108.6337,tomato
176,55,184,27.38192,81.23518,6.748049,102.843,tomato
173,52,133,21.57338,74.28568,6.796048,121.0835,tomato
135,100,159,25.38162,74.82796,6.387886,129.8667,tomato
102,59,195,23.64854,70.27163,6.119049,92.30472,tomato
139,77,153,22.41075,71.99435,6.451159,110.7063,tomato
119,88,169,26.09476,76.78468,6.841415,99.7426,tomato
189,84,154,26.42742,68.19171,6.337507,112.6893,tomato
116,59,131,23.80636,70.00048,6.390125,117.8195,tomato
128,87,172,27.88521,83.76059,6.981093,84.02885,tomato
123,89,126,21.3274,84.97699,6.18059,103.4973,tomato
158,81,108,23.02855,70.84711,6.798792,129.9175,tomato
136,65,198,25.90409,75.02667,6.759506,127.9713,tomato
130,70,164,26.84612,84.43108,6.804009,128.5076,tomato
126,98,162,24.23409,81.15122,6.529914,106.579,tomato
164,81,168,24.05501,77.16019,6.319809,76.39074,tomato
135,67,139,25.50828,67.56052,6.556849,93.87657,tomato
131,66,149,27.7967,81.98814,6.538041,114.264,tomato
127,76,188,23.14566,74.22705,6.673352,110.4492,tomato
106,76,146,25.32264,75.50288,6.688787,99.48664,tomato
171,62,152,22.31745,82.16949,6.25882,113.8718,tomato
108,75,165,21.9274,77.88472,6.886071,87.84783,tomato
179,90,112,24.45051,74.85373,6.354005,76.58758,tomato
103,84,167,25.07851,75.17064,6.198086,113.3672,tomato
188,100,144,24.56443,67.11226,6.785793,77.11597,tomato
141,85,116,26.05173,68.32384,6.191005,94.07733,tomato
116,50,154,26.74622,66.40741,6.598846,125.8227,tomato
183,62,163,27.56702,81.13511,6.671752,77.61301,tomato
193,66,102,27.10985,74.80976,6.825467,91.88067,tomato
156,59,162,26.86735,82.89752,6.008719,118.5633,tomato
118,69,104,26.74987,74.70974,6.597385,118.8756,tomato
188,83,136,25.84849,77.29289,6.065668,105.4482,tomato
102,88,196,25.00793,76.26384,6.949988,123.9384,tomato
181,54,130,25.95745,69.88375,6.273327,94.66252,tomato
191,80,104,24.34025,82.33201,6.263634,113.5421,tomato
182,59,169,25.60263,80.32112,6.556839,128.4988,tomato
155,77,200,23.81196,76.4985,6.401446,111.198,tomato
101,63,105,22.96053,67.48218,6.041932,100.7318,tomato
139,56,101,24.47582,75.50069,6.935371,99.04047,tomato
116,50,196,24.51159,74.13788,6.21318,79.08931,tomato
137,64,101,24.82548,71.12971,6.95579,124.7956,tomato
167,69,112,23.44248,71.84283,6.39151,98.83844,tomato
143,61,111,22.96942,68.88527,6.247841,104.4126,tomato
150,60,176,22.33586,77.08147,6.344146,105.1314,tomato
147,100,193,23.45563,71.98818,6.064999,91.91115,tomato
200,66,142,26.14469,84.80578,6.132,77.34276,tomato
123,63,145,24.14675,69.19184,6.876956,93.10949,tomato
107,81,103,24.18617,66.94312,6.732827,78.39443,tomato
